序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,交易日期
41.0,603778.0,国晟科技,10.0,27.5,2980853184.0,17678571405.0,18151158520.0,17.44072914123535,68201155.0,105330.0,132742.0,2.0,3/2,1.0,光伏设备,20260401
42.0,2624.0,完美世界,10.017074584960938,19.33,1329948912.0,35330079682.53,37499589172.0,3.872434616088867,164183221.0,105851.0,105851.0,0.0,1/1,1.0,游戏Ⅱ,20260401
43.0,300436.0,广生堂,20.002016067504883,119.03,1774743504.0,16274015970.07,18957551010.0,11.763447761535645,147247132.0,110030.0,110030.0,0.0,1/1,1.0,化学制药,20260401
44.0,603193.0,润本股份,9.982014656066896,24.46,274688816.0,2527606240.44,9896352411.52,11.17033863067627,42617660.0,130244.0,131341.0,2.0,1/1,1.0,个护用品,20260401
45.0,603121.0,华培动力,9.98781967163086,18.06,159660918.0,6113918892.9,6113918838.719999,2.7178711891174316,57445248.0,130338.0,130338.0,0.0,1/1,1.0,汽车零部,20260401
46.0,603158.0,腾龙股份,10.035842895507812,12.28,411961456.0,6026657417.44,6026657368.32,7.06462287902832,122097584.0,130752.0,130752.0,0.0,1/1,1.0,汽车零部,20260401
47.0,688488.0,艾迪药业,20.0,17.82,484695872.0,7498349638.56,7498349781.12,6.800871849060059,28570485.0,131157.0,142724.0,1.0,1/1,1.0,生物制品,20260401
48.0,301392.0,汇成真空,19.996238708496097,127.58,1071630080.0,5204742325.38,12758000000.0,21.53404235839844,19055221.0,131500.0,145421.0,5.0,1/1,1.0,专用设备,20260401
49.0,603985.0,恒润股份,10.0,20.46,991399168.0,9019954741.38,9019954680.0,11.329416275024414,97327278.0,132001.0,132001.0,0.0,1/1,1.0,风电设备,20260401
50.0,301312.0,智立方,20.0,103.2,1070995776.0,6249045348.0,12505839158.4,18.043115615844727,68354623.0,132521.0,132521.0,0.0,1/1,1.0,自动化设,20260401
51.0,2408.0,齐翔腾达,9.966216087341309,6.51,640283104.0,17909633059.079998,18506964540.96,3.695174217224121,92224338.0,132557.0,132557.0,0.0,1/1,1.0,炼化及贸,20260401
52.0,2558.0,巨人网络,9.98731803894043,34.69,1874729904.0,65930494773.99,65930494669.92,2.944178342819214,123643346.0,133136.0,133136.0,0.0,1/1,1.0,游戏Ⅱ,20260401
53.0,600105.0,永鼎股份,9.985580444335938,30.51,6972947456.0,44605461409.02,44605461348.0,16.102191925048828,314460468.0,134150.0,134150.0,0.0,1/1,1.0,通信设备,20260401
54.0,601515.0,衢州东峰,9.90338134765625,4.55,343980384.0,8756341553.05,8756341557.6,4.0797529220581055,53652207.0,140741.0,140741.0,0.0,1/1,1.0,包装印刷,20260401
55.0,2639.0,雪人集团,9.994154930114746,18.82,2182407152.0,12244655338.92,14540372952.32,18.64430046081543,240843661.0,143706.0,143706.0,0.0,1/1,1.0,通用设备,20260401
56.0,301188.0,力诺药包,20.011735916137695,20.45,727073984.0,5471123776.75,5471123776.75,14.332616806030272,40694906.0,145418.0,145418.0,0.0,1/1,1.0,医疗器械,20260401
